Timestamp,Service,Message
2024-05-25 05:41:25,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-25 05:41:25,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 7898]
2024-05-25 05:41:28,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-25 05:41:28,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 7956]
2024-05-25 06:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-25 06:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-25 06:25:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-25 06:25:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-25 06:54:40,systemd-logind,System is powering down.
2024-05-25 06:54:40,polkitd(authority=local),"Unregistered Authentication Agent for unix-session:c2 (system bus name :1.56, object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8) (disconnected from bus)"
2024-05-25 14:07:57,systemd-logind,New seat seat0.
2024-05-25 14:07:57,systemd-logind,Watching system buttons on /dev/input/event2 (Power Button)
2024-05-25 14:07:57,systemd-logind,Watching system buttons on /dev/input/event1 (Power Button)
2024-05-25 14:07:57,systemd-logind,Watching system buttons on /dev/input/event0 (Lid Switch)
2024-05-25 14:07:57,systemd-logind,Watching system buttons on /dev/input/event3 (AT Translated Set 2 keyboard)
2024-05-25 14:07:58,lightdm,pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=113) by (uid=0)
2024-05-25 14:07:58,systemd-logind,New session c1 of user lightdm.
2024-05-25 14:07:58,systemd,pam_unix(systemd-user:session): session opened for user lightdm(uid=113) by (uid=0)
2024-05-25 14:07:58,lightdm,gkr-pam: gnome-keyring-daemon started properly
2024-05-25 14:07:58,lightdm,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""eduardovitor"""
2024-05-25 14:09:04,systemd-logind,Watching system buttons on /dev/input/event16 (USB GAMING MOUSE  Keyboard)
2024-05-25 14:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-25 14:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-25 14:17:26,lightdm,gkr-pam: unable to locate daemon control file
2024-05-25 14:17:26,lightdm,gkr-pam: stashed password to try later in open session
2024-05-25 14:17:26,lightdm,pam_unix(lightdm:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-05-25 14:17:26,systemd-logind,Removed session c1.
2024-05-25 14:17:26,systemd-logind,New session c2 of user eduardovitor.
2024-05-25 14:17:26,systemd,pam_unix(systemd-user:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-05-25 14:17:27,lightdm,gkr-pam: gnome-keyring-daemon started properly and unlocked keyring
2024-05-25 14:17:30,polkitd(authority=local),"Registered Authentication Agent for unix-session:c2 (system bus name :1.61 [/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1], object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)"
2024-05-25 14:17:30,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-25 14:17:30,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness-switch 0]
2024-05-25 14:17:39,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-05-25 14:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-25 14:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-25 15:14:31,sudo,eduardovitor : TTY=pts/0 ; PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/sbin/openvpn Downloads/eduardovitor.ovpn
2024-05-25 15:14:31,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-05-25 15:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-25 15:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-25 15:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-25 15:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-25 15:43:35,systemd-logind,Watching system buttons on /dev/input/event16 (USB GAMING MOUSE  Keyboard)
2024-05-25 16:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-25 16:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-25 16:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-25 16:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-25 16:46:15,systemd-logind,System is powering down.
2024-05-25 16:46:15,polkitd(authority=local),"Unregistered Authentication Agent for unix-session:c2 (system bus name :1.61, object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8) (disconnected from bus)"
2024-05-25 19:34:17,systemd-logind,New seat seat0.
2024-05-25 19:34:17,systemd-logind,Watching system buttons on /dev/input/event2 (Power Button)
2024-05-25 19:34:17,systemd-logind,Watching system buttons on /dev/input/event1 (Power Button)
2024-05-25 19:34:17,systemd-logind,Watching system buttons on /dev/input/event0 (Lid Switch)
2024-05-25 19:34:17,systemd-logind,Watching system buttons on /dev/input/event7 (USB GAMING MOUSE  Keyboard)
2024-05-25 19:34:17,systemd-logind,Watching system buttons on /dev/input/event3 (AT Translated Set 2 keyboard)
2024-05-25 19:34:18,lightdm,pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=113) by (uid=0)
2024-05-25 19:34:19,systemd-logind,New session c1 of user lightdm.
2024-05-25 19:34:19,systemd,pam_unix(systemd-user:session): session opened for user lightdm(uid=113) by (uid=0)
2024-05-25 19:34:19,lightdm,gkr-pam: gnome-keyring-daemon started properly
2024-05-25 19:34:19,lightdm,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""eduardovitor"""
2024-05-25 19:34:37,lightdm,gkr-pam: unable to locate daemon control file
2024-05-25 19:34:37,lightdm,gkr-pam: stashed password to try later in open session
2024-05-25 19:34:37,systemd-logind,Removed session c1.
2024-05-25 19:34:37,lightdm,pam_unix(lightdm:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-05-25 19:34:37,systemd-logind,New session c2 of user eduardovitor.
2024-05-25 19:34:37,systemd,pam_unix(systemd-user:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-05-25 19:34:43,lightdm,gkr-pam: gnome-keyring-daemon started properly and unlocked keyring
2024-05-25 19:34:54,polkitd(authority=local),"Registered Authentication Agent for unix-session:c2 (system bus name :1.56 [/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1], object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)"
2024-05-25 19:34:57,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-25 19:34:57,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness-switch 0]
2024-05-25 19:35:20,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-05-25 19:47:46,systemd-logind,Watching system buttons on /dev/input/event7 (USB GAMING MOUSE  Keyboard)
2024-05-25 19:47:51,systemd-logind,Watching system buttons on /dev/input/event7 (USB GAMING MOUSE  Keyboard)
2024-05-25 20:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-25 20:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-25 20:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-25 20:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-25 20:37:44,sudo,eduardovitor : TTY=pts/0 ; PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/local/bin/apt update
2024-05-25 20:37:44,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-05-25 20:37:59,sudo,pam_unix(sudo:session): session closed for user root
2024-05-25 20:38:05,sudo,eduardovitor : TTY=pts/0 ; PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/local/bin/apt install stopwatch
2024-05-25 20:38:05,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-05-25 20:38:12,sudo,pam_unix(sudo:session): session closed for user root
2024-05-25 21:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-25 21:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-25 21:17:02,systemd-logind,System is powering down.
2024-05-25 21:17:02,polkitd(authority=local),"Unregistered Authentication Agent for unix-session:c2 (system bus name :1.56, object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8) (disconnected from bus)"
2024-05-26 05:25:20,systemd-logind,New seat seat0.
2024-05-26 05:25:20,systemd-logind,Watching system buttons on /dev/input/event2 (Power Button)
2024-05-26 05:25:20,systemd-logind,Watching system buttons on /dev/input/event1 (Power Button)
2024-05-26 05:25:20,systemd-logind,Watching system buttons on /dev/input/event0 (Lid Switch)
2024-05-26 05:25:20,systemd-logind,Watching system buttons on /dev/input/event7 (USB GAMING MOUSE  Keyboard)
2024-05-26 05:25:20,systemd-logind,Watching system buttons on /dev/input/event3 (AT Translated Set 2 keyboard)
2024-05-26 05:25:21,lightdm,pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=113) by (uid=0)
2024-05-26 05:25:21,systemd-logind,New session c1 of user lightdm.
2024-05-26 05:25:21,systemd,pam_unix(systemd-user:session): session opened for user lightdm(uid=113) by (uid=0)
2024-05-26 05:25:21,lightdm,gkr-pam: gnome-keyring-daemon started properly
2024-05-26 05:25:21,lightdm,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""eduardovitor"""
2024-05-26 05:26:02,lightdm,gkr-pam: unable to locate daemon control file
2024-05-26 05:26:02,lightdm,gkr-pam: stashed password to try later in open session
2024-05-26 05:26:02,lightdm,pam_unix(lightdm:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-05-26 05:26:02,systemd-logind,Removed session c1.
2024-05-26 05:26:02,systemd-logind,New session c2 of user eduardovitor.
2024-05-26 05:26:02,systemd,pam_unix(systemd-user:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-05-26 05:26:03,lightdm,gkr-pam: gnome-keyring-daemon started properly and unlocked keyring
2024-05-26 05:26:06,polkitd(authority=local),"Registered Authentication Agent for unix-session:c2 (system bus name :1.56 [/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1], object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)"
2024-05-26 05:26:06,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 05:26:06,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness-switch 0]
2024-05-26 05:26:14,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 05:26:14,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 7698]
2024-05-26 05:26:14,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 05:26:14,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 7300]
2024-05-26 05:26:14,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 05:26:14,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 7035]
2024-05-26 05:26:14,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 05:26:14,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 6504]
2024-05-26 05:26:21,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-05-26 06:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-26 06:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-26 06:25:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-26 06:25:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-26 06:55:00,systemd-logind,System is powering down.
2024-05-26 06:55:00,polkitd(authority=local),"Unregistered Authentication Agent for unix-session:c2 (system bus name :1.56, object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8) (disconnected from bus)"
2024-05-26 10:15:37,systemd-logind,New seat seat0.
2024-05-26 10:15:37,systemd-logind,Watching system buttons on /dev/input/event2 (Power Button)
2024-05-26 10:15:37,systemd-logind,Watching system buttons on /dev/input/event1 (Power Button)
2024-05-26 10:15:37,systemd-logind,Watching system buttons on /dev/input/event0 (Lid Switch)
2024-05-26 10:15:37,systemd-logind,Watching system buttons on /dev/input/event3 (AT Translated Set 2 keyboard)
2024-05-26 10:15:38,lightdm,pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=113) by (uid=0)
2024-05-26 10:15:38,systemd-logind,New session c1 of user lightdm.
2024-05-26 10:15:38,systemd,pam_unix(systemd-user:session): session opened for user lightdm(uid=113) by (uid=0)
2024-05-26 10:15:39,lightdm,gkr-pam: gnome-keyring-daemon started properly
2024-05-26 10:15:39,lightdm,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""eduardovitor"""
2024-05-26 10:16:14,lightdm,gkr-pam: unable to locate daemon control file
2024-05-26 10:16:14,lightdm,gkr-pam: stashed password to try later in open session
2024-05-26 10:16:14,lightdm,pam_unix(lightdm:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-05-26 10:16:14,systemd-logind,Removed session c1.
2024-05-26 10:16:14,systemd-logind,New session c2 of user eduardovitor.
2024-05-26 10:16:14,systemd,pam_unix(systemd-user:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-05-26 10:16:18,lightdm,gkr-pam: gnome-keyring-daemon started properly and unlocked keyring
2024-05-26 10:16:22,polkitd(authority=local),"Registered Authentication Agent for unix-session:c2 (system bus name :1.56 [/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1], object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)"
2024-05-26 10:16:22,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 10:16:22,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness-switch 0]
2024-05-26 10:16:37,systemd-logind,Watching system buttons on /dev/input/event16 (USB GAMING MOUSE  Keyboard)
2024-05-26 10:17:00,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-05-26 10:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-26 10:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-26 10:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-26 10:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-26 11:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-26 11:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-26 11:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-26 11:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-26 11:34:28,systemd-logind,System is powering down.
2024-05-26 11:34:28,polkitd(authority=local),"Unregistered Authentication Agent for unix-session:c2 (system bus name :1.56, object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8) (disconnected from bus)"
2024-05-26 14:09:36,systemd-logind,New seat seat0.
2024-05-26 14:09:36,systemd-logind,Watching system buttons on /dev/input/event2 (Power Button)
2024-05-26 14:09:36,systemd-logind,Watching system buttons on /dev/input/event1 (Power Button)
2024-05-26 14:09:36,systemd-logind,Watching system buttons on /dev/input/event0 (Lid Switch)
2024-05-26 14:09:36,systemd-logind,Watching system buttons on /dev/input/event6 (USB GAMING MOUSE  Keyboard)
2024-05-26 14:09:36,systemd-logind,Watching system buttons on /dev/input/event3 (AT Translated Set 2 keyboard)
2024-05-26 14:09:37,lightdm,pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=113) by (uid=0)
2024-05-26 14:09:37,systemd-logind,New session c1 of user lightdm.
2024-05-26 14:09:37,systemd,pam_unix(systemd-user:session): session opened for user lightdm(uid=113) by (uid=0)
2024-05-26 14:09:37,lightdm,gkr-pam: gnome-keyring-daemon started properly
2024-05-26 14:09:37,lightdm,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""eduardovitor"""
2024-05-26 14:10:38,lightdm,gkr-pam: unable to locate daemon control file
2024-05-26 14:10:38,lightdm,gkr-pam: stashed password to try later in open session
2024-05-26 14:10:38,lightdm,pam_unix(lightdm:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-05-26 14:10:38,systemd-logind,Removed session c1.
2024-05-26 14:10:38,systemd-logind,New session c2 of user eduardovitor.
2024-05-26 14:10:38,systemd,pam_unix(systemd-user:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-05-26 14:10:38,lightdm,gkr-pam: gnome-keyring-daemon started properly and unlocked keyring
2024-05-26 14:10:41,polkitd(authority=local),"Registered Authentication Agent for unix-session:c2 (system bus name :1.56 [/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1], object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)"
2024-05-26 14:10:41,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 14:10:41,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness-switch 0]
2024-05-26 14:11:04,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-05-26 14:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-26 14:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-26 14:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-26 14:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-26 15:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-26 15:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-26 15:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-26 15:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-26 15:42:30,systemd-logind,System is powering down.
2024-05-26 15:42:30,polkitd(authority=local),"Unregistered Authentication Agent for unix-session:c2 (system bus name :1.56, object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8) (disconnected from bus)"
2024-05-26 18:20:01,systemd-logind,New seat seat0.
2024-05-26 18:20:01,systemd-logind,Watching system buttons on /dev/input/event2 (Power Button)
2024-05-26 18:20:01,systemd-logind,Watching system buttons on /dev/input/event1 (Power Button)
2024-05-26 18:20:01,systemd-logind,Watching system buttons on /dev/input/event0 (Lid Switch)
2024-05-26 18:20:01,systemd-logind,Watching system buttons on /dev/input/event7 (USB GAMING MOUSE  Keyboard)
2024-05-26 18:20:01,systemd-logind,Watching system buttons on /dev/input/event3 (AT Translated Set 2 keyboard)
2024-05-26 18:20:02,lightdm,pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=113) by (uid=0)
2024-05-26 18:20:02,systemd-logind,New session c1 of user lightdm.
2024-05-26 18:20:02,systemd,pam_unix(systemd-user:session): session opened for user lightdm(uid=113) by (uid=0)
2024-05-26 18:20:02,lightdm,gkr-pam: gnome-keyring-daemon started properly
2024-05-26 18:20:03,lightdm,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""eduardovitor"""
2024-05-26 18:20:38,lightdm,gkr-pam: unable to locate daemon control file
2024-05-26 18:20:38,lightdm,gkr-pam: stashed password to try later in open session
2024-05-26 18:20:38,lightdm,pam_unix(lightdm:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-05-26 18:20:38,systemd-logind,Removed session c1.
2024-05-26 18:20:38,systemd-logind,New session c2 of user eduardovitor.
2024-05-26 18:20:38,systemd,pam_unix(systemd-user:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-05-26 18:20:43,lightdm,gkr-pam: gnome-keyring-daemon started properly and unlocked keyring
2024-05-26 18:20:50,polkitd(authority=local),"Registered Authentication Agent for unix-session:c2 (system bus name :1.60 [/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1], object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)"
2024-05-26 18:20:50,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 18:20:50,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness-switch 0]
2024-05-26 18:22:21,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-05-26 18:22:33,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 18:22:33,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 7576]
2024-05-26 18:22:33,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 18:22:33,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 9069]
2024-05-26 18:22:33,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 18:22:33,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 9496]
2024-05-26 18:22:33,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 18:22:33,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 9816]
2024-05-26 18:22:34,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 18:22:34,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 10136]
2024-05-26 18:22:34,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 18:22:34,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 9176]
2024-05-26 18:22:34,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 18:22:34,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 7256]
2024-05-26 18:22:34,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 18:22:34,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 6723]
2024-05-26 18:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-26 18:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-26 18:57:22,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-05-26 19:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-26 19:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-26 19:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-26 19:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-26 19:51:14,sudo,eduardovitor : TTY=pts/0 ; PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/sbin/openvpn Downloads/eduardovitor.ovpn
2024-05-26 19:51:14,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 20:13:53,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 20:13:53,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 5968]
2024-05-26 20:13:53,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 20:13:53,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 5617]
2024-05-26 20:13:53,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 20:13:53,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 5383]
2024-05-26 20:13:53,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 20:13:53,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 5267]
2024-05-26 20:13:53,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 20:13:53,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 5091]
2024-05-26 20:13:53,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-05-26 20:13:53,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness 5033]
2024-05-26 20:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-26 20:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-26 20:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-05-26 20:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-05-26 20:35:04,systemd-logind,Lid closed.
2024-05-26 20:38:13,systemd-logind,Lid opened.
2024-05-26 20:38:17,systemd-logind,System is powering down.
